Time	RHum	Temp	Wind Direction	Wind Speed	Gust	Rain	Radiation	mBar
2017:03:07:10:53:03	85	36	164	6	7	0.00	0.00	1016.9
2017:03:07:10:52:03	85	36	143	5	6	0.00	0.00	1016.9
2017:03:07:10:51:03	84	36	160	8	12	0.00	0.00	1016.9
2017:03:07:10:50:03	85	36	163	8	10	0.00	0.00	1017.0
2017:03:07:10:49:03	85	36	171	8	10	0.00	0.00	1017.0
2017:03:07:10:48:03	84	36	150	9	10	0.00	0.00	1017.0
2017:03:07:10:47:03	84	36	154	8	9	0.00	0.00	1017.0
2017:03:07:10:46:03	84	36	152	6	8	0.00	0.00	1017.0
2017:03:07:10:45:03	84	36	158	5	6	0.00	0.00	1017.0
2017:03:07:10:44:03	84	36	151	5	7	0.00	0.00	1017.0
2017:03:07:10:43:03	85	36	173	7	8	0.00	0.00	1017.0
2017:03:07:10:42:03	84	36	136	4	5	0.00	0.00	1017.0
2017:03:07:10:41:03	84	36	155	6	8	0.00	0.00	1017.0
2017:03:07:10:40:03	84	36	170	8	9	0.00	0.00	1017.0
2017:03:07:10:39:03	84	36	162	6	9	0.00	0.00	1017.0
2017:03:07:10:38:03	84	36	142	6	7	0.00	0.00	1017.1
2017:03:07:10:37:03	84	36	158	8	10	0.00	0.00	1017.1
2017:03:07:10:36:03	84	36	170	7	9	0.00	0.00	1017.1
2017:03:07:10:35:03	83	36	166	10	11	0.00	0.00	1017.1
2017:03:07:10:34:03	84	36	148	6	7	0.00	0.00	1017.1
2017:03:07:10:33:03	84	36	166	5	7	0.00	0.00	1017.1
2017:03:07:10:32:03	83	36	162	7	8	0.00	0.00	1017.1
2017:03:07:10:31:03	83	36	157	8	9	0.00	0.00	1017.1
2017:03:07:10:30:03	83	36	158	5	6	0.00	0.00	1017.1
2017:03:07:10:29:03	83	36	147	6	6	0.00	0.00	1017.1
2017:03:07:10:28:03	83	36	142	6	8	0.00	0.00	1017.1
2017:03:07:10:27:03	82	36	159	7	9	0.00	0.00	1017.1
2017:03:07:10:26:03	83	37	157	7	9	0.00	0.00	1017.1
2017:03:07:10:25:03	83	37	168	5	6	0.00	0.00	1017.1
2017:03:07:10:24:03	83	37	144	6	9	0.01	0.00	1017.1
2017:03:07:10:23:03	82	37	159	7	8	0.00	0.00	1017.1
2017:03:07:10:22:03	82	37	155	5	6	0.00	0.00	1017.1
2017:03:07:10:21:03	82	37	146	6	7	0.00	0.00	1017.1
2017:03:07:10:20:03	82	37	166	7	8	0.00	0.00	1017.1
2017:03:07:10:19:03	82	37	167	6	9	0.00	0.00	1017.1
2017:03:07:10:18:03	82	37	146	6	9	0.00	0.00	1017.1
2017:03:07:10:17:03	82	37	158	6	8	0.00	0.00	1017.1
2017:03:07:10:16:03	82	37	143	7	7	0.00	0.00	1017.1
2017:03:07:10:15:03	82	37	164	8	10	0.00	0.00	1017.1
2017:03:07:10:14:03	82	37	150	4	6	0.00	0.00	1017.1
2017:03:07:10:13:03	82	37	142	6	7	0.00	0.00	1017.1
2017:03:07:10:12:03	81	37	171	8	10	0.00	0.00	1017.1
2017:03:07:10:11:03	81	37	149	7	10	0.00	0.00	1017.1
2017:03:07:10:10:03	81	37	162	9	12	0.00	0.00	1017.1
2017:03:07:10:09:03	81	37	172	10	12	0.00	0.00	1017.1
2017:03:07:10:08:03	81	37	170	7	12	0.00	0.00	1017.2
2017:03:07:10:07:03	81	37	164	9	10	0.00	0.00	1017.2
2017:03:07:10:06:03	81	37	159	8	9	0.00	0.00	1017.2
2017:03:07:10:05:03	81	37	168	10	12	0.00	0.00	1017.2
2017:03:07:10:04:03	81	37	166	9	11	0.00	0.00	1017.2
2017:03:07:10:03:03	81	37	167	9	12	0.00	0.00	1017.2
2017:03:07:10:02:03	81	37	169	7	10	0.00	0.00	1017.2
2017:03:07:10:01:03	81	37	167	7	9	0.00	0.00	1017.2
2017:03:07:10:00:03	81	37	163	6	7	0.00	0.00	1017.2
2017:03:07:09:59:03	81	37	166	9	10	0.00	0.00	1017.2
2017:03:07:09:58:03	81	37	157	7	8	0.00	0.00	1017.2
2017:03:07:09:57:03	81	37	148	5	6	0.00	0.00	1017.2
2017:03:07:09:56:03	81	37	162	7	8	0.00	0.00	1017.1
2017:03:07:09:55:03	81	37	139	7	8	0.00	0.00	1017.1
2017:03:07:09:54:03	81	37	164	5	6	0.00	0.00	1017.1
2017:03:07:09:53:03	81	37	149	7	9	0.00	0.00	1017.1
2017:03:07:09:52:03	81	37	165	8	9	0.00	0.00	1017.1
2017:03:07:09:51:03	81	37	159	9	10	0.00	0.00	1017.1
2017:03:07:09:50:03	81	37	149	7	8	0.00	0.00	1017.1
2017:03:07:09:49:03	81	37	139	7	8	0.00	0.00	1017.1
2017:03:07:09:48:03	81	37	150	5	7	0.00	0.00	1017.1
2017:03:07:09:47:03	81	37	148	6	8	0.00	0.00	1017.1
2017:03:07:09:46:03	81	37	181	7	8	0.00	0.00	1017.1
2017:03:07:09:45:03	81	37	143	6	7	0.00	0.00	1017.0
2017:03:07:09:44:03	81	37	126	5	7	0.00	0.00	1017.0
2017:03:07:09:43:03	81	37	153	6	7	0.00	0.00	1017.0
2017:03:07:09:42:03	81	37	136	6	7	0.00	0.00	1017.0
2017:03:07:09:41:03	81	37	129	10	10	0.00	0.00	1017.0
2017:03:07:09:40:03	82	37	136	7	9	0.00	0.00	1017.0
2017:03:07:09:39:03	82	37	158	5	8	0.00	0.00	1017.0
2017:03:07:09:38:03	82	37	149	4	5	0.00	0.00	1017.0
2017:03:07:09:37:03	82	37	141	5	6	0.00	0.00	1017.0
2017:03:07:09:36:03	82	37	139	6	6	0.00	0.00	1017.0
2017:03:07:09:35:03	81	37	130	5	6	0.00	0.00	1017.0
2017:03:07:09:34:03	82	37	142	6	6	0.00	0.00	1017.0
2017:03:07:09:33:03	82	37	142	6	7	0.00	0.00	1017.0
2017:03:07:09:32:03	81	37	147	6	8	0.00	0.00	1017.0
2017:03:07:09:31:03	81	37	147	6	6	0.00	0.00	1017.0
2017:03:07:09:30:03	81	37	145	9	10	0.00	0.00	1017.0
2017:03:07:09:29:03	82	37	147	7	9	0.00	0.00	1017.0
2017:03:07:09:28:03	82	37	146	7	11	0.00	0.00	1017.0
2017:03:07:09:27:03	82	37	150	7	9	0.00	0.00	1017.0
2017:03:07:09:26:03	82	37	142	7	7	0.00	0.00	1017.0
2017:03:07:09:25:03	82	36	148	6	7	0.00	0.00	1017.0
2017:03:07:09:24:03	82	36	154	9	10	0.00	0.00	1017.0
2017:03:07:09:23:03	82	36	132	6	8	0.00	0.00	1017.0
2017:03:07:09:22:03	82	36	148	7	9	0.00	0.00	1017.0
2017:03:07:09:21:03	82	36	158	8	10	0.00	0.00	1017.0
2017:03:07:09:20:03	82	36	156	6	8	0.00	0.00	1017.1
2017:03:07:09:19:03	82	36	152	7	9	0.00	0.00	1017.0
2017:03:07:09:18:03	82	36	157	7	9	0.00	0.00	1017.0
2017:03:07:09:17:03	83	36	158	4	6	0.00	0.00	1017.1
2017:03:07:09:16:03	82	36	166	5	6	0.00	0.00	1017.1
2017:03:07:09:15:03	82	36	164	8	10	0.00	0.00	1017.1
2017:03:07:09:14:03	82	36	147	7	8	0.00	0.00	1017.1
2017:03:07:09:13:03	82	36	180	7	9	0.00	0.00	1017.1
2017:03:07:09:12:03	82	36	163	6	10	0.00	0.00	1017.1
2017:03:07:09:11:03	82	36	169	7	9	0.00	0.00	1017.1
2017:03:07:09:10:03	82	36	167	8	10	0.00	0.00	1017.1
2017:03:07:09:09:03	82	36	161	7	8	0.00	0.00	1017.1
2017:03:07:09:08:03	82	36	148	6	7	0.00	0.00	1017.1
2017:03:07:09:07:03	82	36	170	8	10	0.00	0.00	1017.0
2017:03:07:09:06:03	82	36	160	7	9	0.00	0.00	1017.0
2017:03:07:09:05:03	82	36	138	5	7	0.00	0.00	1017.0
2017:03:07:09:04:03	82	36	159	6	7	0.00	0.00	1017.1
2017:03:07:09:03:03	82	36	161	6	8	0.00	0.00	1017.1
2017:03:07:09:02:03	82	36	163	7	7	0.00	0.00	1017.1
2017:03:07:09:01:03	82	36	156	7	7	0.00	0.00	1017.0
2017:03:07:09:00:03	82	36	163	6	9	0.00	0.00	1017.1
2017:03:07:08:59:03	82	36	143	7	8	0.00	0.00	1017.1
2017:03:07:08:58:03	81	36	168	7	8	0.00	0.00	1017.1
2017:03:07:08:57:03	81	36	156	10	12	0.00	0.00	1017.1
2017:03:07:08:56:03	81	36	155	9	12	0.00	0.00	1017.2
2017:03:07:08:55:03	81	37	151	7	8	0.00	0.00	1017.1
2017:03:07:08:54:03	81	37	153	7	9	0.00	0.00	1017.1
2017:03:07:08:53:03	81	37	168	5	7	0.00	0.00	1017.1
2017:03:07:08:52:03	81	37	150	5	7	0.00	0.00	1017.1
2017:03:07:08:51:03	81	37	143	7	7	0.00	0.00	1017.1
2017:03:07:08:50:03	81	36	153	10	12	0.00	0.00	1017.0
2017:03:07:08:49:03	81	36	163	9	12	0.00	0.00	1017.0
2017:03:07:08:48:03	81	37	157	7	9	0.00	0.00	1017.0
2017:03:07:08:47:03	80	37	159	9	10	0.00	0.00	1017.0
2017:03:07:08:46:03	80	37	165	10	13	0.00	0.00	1017.0
2017:03:07:08:45:03	80	37	157	11	12	0.00	0.00	1017.0
2017:03:07:08:44:03	81	37	164	7	9	0.00	0.00	1017.1
2017:03:07:08:43:03	81	37	169	6	7	0.00	0.00	1017.0
2017:03:07:08:42:03	80	37	160	7	10	0.00	0.00	1017.0
2017:03:07:08:41:03	80	37	172	10	11	0.00	0.00	1017.1
2017:03:07:08:40:03	80	37	162	9	11	0.00	0.00	1017.1
2017:03:07:08:39:03	80	37	174	8	10	0.00	0.00	1017.1
2017:03:07:08:38:03	80	37	169	7	10	0.00	0.00	1017.1
2017:03:07:08:37:03	80	37	161	10	13	0.00	0.00	1017.1
2017:03:07:08:36:03	80	37	175	8	11	0.00	0.00	1017.1
2017:03:07:08:35:03	80	37	169	5	6	0.00	0.00	1017.1
2017:03:07:08:34:03	79	37	180	7	9	0.00	0.00	1017.0
2017:03:07:08:33:03	79	37	166	8	9	0.00	0.00	1017.0
2017:03:07:08:32:03	79	37	157	7	7	0.00	0.00	1017.0
2017:03:07:08:31:03	79	37	171	9	11	0.00	0.00	1017.0
2017:03:07:08:30:03	79	37	173	9	11	0.00	0.00	1017.0
2017:03:07:08:29:03	79	37	169	9	12	0.00	0.00	1017.0
2017:03:07:08:28:03	79	37	167	11	14	0.00	0.00	1017.0
2017:03:07:08:27:03	79	37	165	8	9	0.00	0.00	1017.0
2017:03:07:08:26:03	78	37	180	12	13	0.00	0.00	1016.9
2017:03:07:08:25:03	78	37	174	11	13	0.00	0.00	1016.9
2017:03:07:08:24:03	77	37	173	11	13	0.00	0.00	1016.9
2017:03:07:08:23:03	77	37	178	11	13	0.00	0.00	1016.9
2017:03:07:08:22:03	77	37	164	9	10	0.00	0.00	1016.9
2017:03:07:08:21:03	77	37	172	7	8	0.00	0.00	1016.9
2017:03:07:08:20:03	77	37	182	9	10	0.00	0.00	1016.9
2017:03:07:08:19:03	77	37	171	6	6	0.00	0.00	1016.9
2017:03:07:08:18:03	77	37	169	8	10	0.00	0.00	1016.9
2017:03:07:08:17:03	77	37	191	8	10	0.00	0.00	1016.9
2017:03:07:08:16:03	77	37	182	8	9	0.00	0.00	1016.9
2017:03:07:08:15:03	78	37	199	5	9	0.00	0.00	1016.9
2017:03:07:08:14:03	78	37	185	8	10	0.00	0.00	1016.8
2017:03:07:08:13:03	78	37	180	9	13	0.00	0.00	1016.8
2017:03:07:08:12:03	78	37	198	7	8	0.00	0.00	1016.9
2017:03:07:08:11:03	78	37	192	8	9	0.00	0.00	1016.9
2017:03:07:08:10:03	78	37	191	8	11	0.00	0.00	1016.9
2017:03:07:08:09:03	77	37	204	8	11	0.00	0.00	1016.9
2017:03:07:08:08:03	78	37	192	7	11	0.00	0.00	1016.9
2017:03:07:08:07:03	77	37	203	8	10	0.00	0.00	1016.9
2017:03:07:08:06:03	77	37	190	10	12	0.00	0.00	1017.0
2017:03:07:08:05:03	77	37	190	7	8	0.00	0.00	1017.0
2017:03:07:08:04:03	77	37	178	6	8	0.00	0.00	1017.0
2017:03:07:08:03:03	77	37	188	9	11	0.00	0.00	1017.0
2017:03:07:08:02:03	77	37	185	6	8	0.00	0.00	1017.0
2017:03:07:08:01:03	77	37	187	6	7	0.00	0.00	1017.0
2017:03:07:08:00:03	77	37	196	7	9	0.00	0.00	1016.9
2017:03:07:07:59:03	77	37	196	6	6	0.00	0.00	1016.9
2017:03:07:07:58:03	77	37	193	6	7	0.00	0.00	1016.9
2017:03:07:07:57:03	77	37	195	8	11	0.00	0.00	1016.9
2017:03:07:07:56:03	77	37	196	10	13	0.00	0.00	1016.9
2017:03:07:07:55:03	77	37	197	8	10	0.00	0.00	1016.9
2017:03:07:07:54:03	77	37	192	11	11	0.00	0.00	1016.9
2017:03:07:07:53:03	77	37	209	9	10	0.00	0.00	1016.8
2017:03:07:07:52:03	77	37	210	10	12	0.00	0.00	1016.8
2017:03:07:07:51:03	77	37	208	8	11	0.00	0.00	1016.8
2017:03:07:07:50:03	77	37	203	7	8	0.00	0.00	1016.8
2017:03:07:07:49:03	77	37	201	6	8	0.00	0.00	1016.8
2017:03:07:07:48:03	77	37	192	6	7	0.00	0.00	1016.7
2017:03:07:07:47:03	77	37	209	9	11	0.00	0.00	1016.7
2017:03:07:07:46:03	77	37	215	8	9	0.00	0.00	1016.7
2017:03:07:07:45:03	77	37	195	6	8	0.00	0.00	1016.7
2017:03:07:07:44:03	77	37	197	10	12	0.00	0.00	1016.7
2017:03:07:07:43:03	77	37	212	10	12	0.00	0.00	1016.7
2017:03:07:07:42:03	78	37	195	7	9	0.00	0.00	1016.7
2017:03:07:07:41:03	78	37	200	7	9	0.00	0.00	1016.7
2017:03:07:07:40:03	77	37	200	9	11	0.00	0.00	1016.6
2017:03:07:07:39:03	78	37	191	8	11	0.00	0.00	1016.6
2017:03:07:07:38:03	78	37	192	7	8	0.00	0.00	1016.6
2017:03:07:07:37:03	78	37	199	10	12	0.00	0.00	1016.6
2017:03:07:07:36:03	78	37	180	9	12	0.00	0.00	1016.6
2017:03:07:07:35:03	78	37	185	8	11	0.00	0.00	1016.6
2017:03:07:07:34:03	78	37	216	7	8	0.00	0.00	1016.5
2017:03:07:07:33:03	78	37	204	6	8	0.00	0.00	1016.5
2017:03:07:07:32:03	78	37	198	9	10	0.00	0.00	1016.5
2017:03:07:07:31:03	78	37	203	7	9	0.00	0.00	1016.5
2017:03:07:07:30:03	78	37	202	8	10	0.00	0.00	1016.5
2017:03:07:07:29:03	78	37	221	7	9	0.00	0.00	1016.4
2017:03:07:07:28:03	77	37	209	11	14	0.00	0.00	1016.4
2017:03:07:07:27:03	77	37	195	11	14	0.00	0.00	1016.4
2017:03:07:07:26:03	77	37	190	13	14	0.00	0.00	1016.4
2017:03:07:07:25:03	77	37	179	10	12	0.00	0.00	1016.5
2017:03:07:07:24:03	77	37	173	9	10	0.00	0.00	1016.4
2017:03:07:07:23:03	77	37	192	8	10	0.00	0.00	1016.4
2017:03:07:07:22:03	77	37	168	8	9	0.00	0.00	1016.4
2017:03:07:07:21:03	77	37	184	6	8	0.00	0.00	1016.4
2017:03:07:07:20:03	77	37	193	8	10	0.00	0.00	1016.4
2017:03:07:07:19:03	77	37	154	9	12	0.00	0.00	1016.3
2017:03:07:07:18:03	77	37	192	9	11	0.00	0.00	1016.3
2017:03:07:07:17:03	77	37	184	8	9	0.00	0.00	1016.3
2017:03:07:07:16:03	77	37	174	12	15	0.00	0.00	1016.3
2017:03:07:07:15:03	77	37	189	10	14	0.00	0.00	1016.3
2017:03:07:07:14:03	76	37	198	12	16	0.00	0.00	1016.3
2017:03:07:07:13:03	77	37	190	12	14	0.00	0.00	1016.3
2017:03:07:07:12:03	77	37	191	10	14	0.00	0.00	1016.3
2017:03:07:07:11:03	76	37	196	10	13	0.00	0.00	1016.3
2017:03:07:07:10:03	77	37	193	11	15	0.00	0.00	1016.2
2017:03:07:07:09:03	77	37	193	10	13	0.00	0.00	1016.2
2017:03:07:07:08:03	77	37	202	9	11	0.00	0.00	1016.2
2017:03:07:07:07:03	77	37	192	12	17	0.00	0.00	1016.2
2017:03:07:07:06:03	77	37	198	10	12	0.00	0.00	1016.2
2017:03:07:07:05:03	77	37	182	10	14	0.00	0.00	1016.1
2017:03:07:07:04:03	77	37	192	10	12	0.00	0.00	1016.1
2017:03:07:07:03:03	77	38	183	10	12	0.00	0.00	1016.2
2017:03:07:07:02:03	76	37	192	10	12	0.00	0.00	1016.2
2017:03:07:07:01:03	76	38	168	13	14	0.00	0.00	1016.1
2017:03:07:07:00:03	76	38	186	10	14	0.00	0.00	1016.2
2017:03:07:06:59:03	76	38	172	7	8	0.00	0.00	1016.2
2017:03:07:06:58:03	76	38	178	8	10	0.00	0.00	1016.2
2017:03:07:06:57:03	76	38	181	9	10	0.00	0.00	1016.2
2017:03:07:06:56:03	76	38	191	11	13	0.00	0.00	1016.2
2017:03:07:06:55:03	76	38	176	10	13	0.00	0.00	1016.2
2017:03:07:06:54:03	76	38	170	9	11	0.00	0.00	1016.2
2017:03:07:06:53:03	76	38	163	8	9	0.00	0.00	1016.2
2017:03:07:06:52:03	76	38	182	11	13	0.00	0.00	1016.2
2017:03:07:06:51:03	76	38	179	10	11	0.00	0.00	1016.2
2017:03:07:06:50:03	76	38	168	10	12	0.00	0.00	1016.2
2017:03:07:06:49:03	76	38	185	7	9	0.00	0.00	1016.2
2017:03:07:06:48:03	76	38	184	11	13	0.00	0.00	1016.2
2017:03:07:06:47:03	76	38	179	11	14	0.00	0.00	1016.2
2017:03:07:06:46:03	76	38	176	6	9	0.00	0.00	1016.2
2017:03:07:06:45:03	76	38	193	11	13	0.00	0.00	1016.2
2017:03:07:06:44:03	76	38	194	10	13	0.00	0.00	1016.2
2017:03:07:06:43:03	76	38	172	12	14	0.00	0.00	1016.2
2017:03:07:06:42:03	76	38	189	12	13	0.00	0.00	1016.2
2017:03:07:06:41:03	76	38	186	9	11	0.00	0.00	1016.2
2017:03:07:06:40:03	76	38	172	10	13	0.00	0.00	1016.2
2017:03:07:06:39:03	76	38	188	8	11	0.00	0.00	1016.2
2017:03:07:06:38:03	76	38	171	11	15	0.00	0.00	1016.2
2017:03:07:06:37:03	76	38	172	11	13	0.00	0.00	1016.2
2017:03:07:06:36:03	76	38	182	9	14	0.00	0.00	1016.2
2017:03:07:06:35:03	75	38	181	6	11	0.00	0.00	1016.2
2017:03:07:06:34:03	75	38	189	8	11	0.00	0.00	1016.2
2017:03:07:06:33:03	75	38	180	11	13	0.00	0.00	1016.2
2017:03:07:06:32:03	75	38	171	10	11	0.00	0.00	1016.3
2017:03:07:06:31:03	75	38	198	12	14	0.00	0.00	1016.3
2017:03:07:06:30:03	75	38	192	11	16	0.00	0.00	1016.3
2017:03:07:06:29:03	75	38	196	9	11	0.00	0.00	1016.3
2017:03:07:06:28:03	75	38	198	8	8	0.00	0.00	1016.3
2017:03:07:06:27:03	75	38	180	10	12	0.00	0.00	1016.3
2017:03:07:06:26:03	75	38	198	12	14	0.00	0.00	1016.3
2017:03:07:06:25:03	75	38	188	11	13	0.00	0.00	1016.3
2017:03:07:06:24:03	75	38	189	12	14	0.00	0.00	1016.3
2017:03:07:06:23:03	75	38	190	11	13	0.00	0.00	1016.3
2017:03:07:06:22:03	75	38	177	11	12	0.00	0.00	1016.3
2017:03:07:06:21:03	75	38	188	9	13	0.00	0.00	1016.3
2017:03:07:06:20:03	75	38	179	9	13	0.00	0.00	1016.3
2017:03:07:06:19:03	75	38	191	11	13	0.00	0.00	1016.3
2017:03:07:06:18:03	75	38	191	7	10	0.00	0.00	1016.3
2017:03:07:06:17:03	75	38	187	10	12	0.00	0.00	1016.3
2017:03:07:06:16:03	75	38	184	10	13	0.00	0.00	1016.3
2017:03:07:06:15:03	75	38	186	9	12	0.00	0.00	1016.3
2017:03:07:06:14:03	75	38	194	10	12	0.00	0.00	1016.2
2017:03:07:06:13:03	75	38	190	12	14	0.00	0.00	1016.2
2017:03:07:06:12:03	75	38	179	13	15	0.00	0.00	1016.2
2017:03:07:06:11:03	75	38	183	12	17	0.00	0.00	1016.3
2017:03:07:06:10:03	75	37	184	9	12	0.00	0.00	1016.3
2017:03:07:06:09:03	75	38	186	11	12	0.00	0.00	1016.3
2017:03:07:06:08:03	76	38	189	9	11	0.00	0.00	1016.3
2017:03:07:06:07:03	75	37	181	9	12	0.00	0.00	1016.2
2017:03:07:06:06:03	75	37	176	11	11	0.00	0.00	1016.2
2017:03:07:06:05:03	76	37	189	10	11	0.00	0.00	1016.2
2017:03:07:06:04:03	75	37	184	12	14	0.00	0.00	1016.2
2017:03:07:06:03:03	75	37	180	9	13	0.00	0.00	1016.2
2017:03:07:06:02:03	75	37	177	11	13	0.00	0.00	1016.2
2017:03:07:06:01:03	75	38	176	12	16	0.00	0.00	1016.2
2017:03:07:06:00:03	75	37	179	9	11	0.00	0.00	1016.2
2017:03:07:05:59:03	75	37	178	14	15	0.00	0.00	1016.2
2017:03:07:05:58:03	75	37	171	10	14	0.00	0.00	1016.2
2017:03:07:05:57:03	75	37	158	12	14	0.00	0.00	1016.1
2017:03:07:05:56:03	75	37	174	12	16	0.00	0.00	1016.1
2017:03:07:05:55:03	75	37	173	12	15	0.00	0.00	1016.1
2017:03:07:05:54:03	75	37	176	14	16	0.00	0.00	1016.1
2017:03:07:05:53:03	75	38	173	13	16	0.00	0.00	1016.1
2017:03:07:05:52:03	75	38	175	13	15	0.00	0.00	1016.1
2017:03:07:05:51:03	75	37	168	11	11	0.00	0.00	1016.1
2017:03:07:05:50:03	75	37	168	13	17	0.00	0.00	1016.0
2017:03:07:05:49:03	75	37	165	12	14	0.00	0.00	1016.0
2017:03:07:05:48:03	75	37	157	12	14	0.00	0.00	1016.0
2017:03:07:05:47:03	75	37	171	13	15	0.00	0.00	1016.0
2017:03:07:05:46:03	75	38	176	13	16	0.00	0.00	1016.1
2017:03:07:05:45:03	75	38	174	11	15	0.00	0.00	1016.1
2017:03:07:05:44:03	75	38	164	14	16	0.00	0.00	1016.1
2017:03:07:05:43:03	75	38	166	12	12	0.00	0.00	1016.1
2017:03:07:05:42:03	75	38	164	11	14	0.00	0.00	1016.1
2017:03:07:05:41:03	75	38	145	10	15	0.00	0.00	1016.1
2017:03:07:05:40:03	75	38	178	8	10	0.00	0.00	1016.1
2017:03:07:05:39:03	75	38	159	10	13	0.00	0.00	1016.1
2017:03:07:05:38:03	75	38	161	9	12	0.00	0.00	1016.1
2017:03:07:05:37:03	75	38	169	13	15	0.00	0.00	1016.2
2017:03:07:05:36:03	75	38	171	9	13	0.00	0.00	1016.1
2017:03:07:05:35:03	75	38	167	10	11	0.00	0.00	1016.1
2017:03:07:05:34:03	75	38	172	10	13	0.00	0.00	1016.1
2017:03:07:05:33:03	75	38	165	11	14	0.00	0.00	1016.1
2017:03:07:05:32:03	74	38	175	11	13	0.00	0.00	1016.1
2017:03:07:05:31:03	75	38	168	8	11	0.00	0.00	1016.1
2017:03:07:05:30:03	74	38	170	9	11	0.00	0.00	1016.1
2017:03:07:05:29:03	75	38	173	9	11	0.00	0.00	1016.1
2017:03:07:05:28:03	75	38	161	7	9	0.00	0.00	1016.1
2017:03:07:05:27:03	74	38	172	9	13	0.00	0.00	1016.1
2017:03:07:05:26:03	75	38	175	10	13	0.00	0.00	1016.1
2017:03:07:05:25:03	74	38	170	9	11	0.00	0.00	1016.1
2017:03:07:05:24:03	74	38	169	10	11	0.00	0.00	1016.1
2017:03:07:05:23:03	74	38	161	12	14	0.00	0.00	1016.1
2017:03:07:05:22:03	74	38	163	12	13	0.00	0.00	1016.1
2017:03:07:05:21:03	74	38	167	8	11	0.00	0.00	1016.1
2017:03:07:05:20:03	74	38	169	8	10	0.00	0.00	1016.0
2017:03:07:05:19:03	74	38	176	8	11	0.00	0.00	1016.0
2017:03:07:05:18:03	73	38	166	9	11	0.00	0.00	1016.0
2017:03:07:05:17:03	73	38	162	8	11	0.00	0.00	1016.0
2017:03:07:05:16:03	72	38	160	9	11	0.00	0.00	1016.1
2017:03:07:05:15:03	72	38	165	8	10	0.00	0.00	1016.1
2017:03:07:05:14:03	72	38	151	7	9	0.00	0.00	1016.0
2017:03:07:05:13:03	72	38	136	7	8	0.00	0.00	1016.0
2017:03:07:05:12:03	71	38	140	6	6	0.00	0.00	1016.0
2017:03:07:05:11:03	71	39	135	5	7	0.00	0.00	1016.0
2017:03:07:05:10:03	70	39	151	6	6	0.00	0.00	1016.0
2017:03:07:05:09:03	69	39	150	6	7	0.00	0.00	1016.0
2017:03:07:05:08:03	68	39	142	5	7	0.00	0.00	1016.1
2017:03:07:05:07:03	68	39	149	5	6	0.00	0.00	1016.0
2017:03:07:05:06:03	68	39	163	6	7	0.00	0.00	1016.0
2017:03:07:05:05:03	68	39	176	7	8	0.00	0.00	1016.0
2017:03:07:05:04:03	68	39	187	6	8	0.00	0.00	1016.0
2017:03:07:05:03:03	68	39	174	6	8	0.00	0.00	1016.0
2017:03:07:05:02:03	68	39	193	5	6	0.00	0.00	1016.0
2017:03:07:05:01:03	69	39	189	7	10	0.00	0.00	1016.0
2017:03:07:05:00:03	69	39	190	8	9	0.00	0.00	1016.0
2017:03:07:04:59:03	69	39	188	7	9	0.00	0.00	1016.0
2017:03:07:04:58:03	70	39	205	5	7	0.00	0.00	1016.0
2017:03:07:04:57:03	70	39	178	6	7	0.00	0.00	1016.0
2017:03:07:04:56:03	70	39	152	6	6	0.00	0.00	1016.0
2017:03:07:04:55:03	71	39	196	6	7	0.00	0.00	1016.0
2017:03:07:04:54:03	71	39	180	5	7	0.00	0.00	1016.0
2017:03:07:04:53:03	72	39	183	6	6	0.00	0.00	1016.0
2017:03:07:04:52:03	72	39	170	5	6	0.00	0.00	1016.0
2017:03:07:04:51:03	72	38	179	3	4	0.00	0.00	1016.0
2017:03:07:04:50:03	72	38	176	5	6	0.00	0.00	1016.0
2017:03:07:04:49:03	72	38	165	4	4	0.00	0.00	1016.0
2017:03:07:04:48:03	72	39	236	3	3	0.00	0.00	1016.0
2017:03:07:04:47:03	72	39	173	3	4	0.00	0.00	1016.0
2017:03:07:04:46:03	72	39	78	0	0	0.00	0.00	1016.0
2017:03:07:04:45:03	73	39	95	1	3	0.00	0.00	1016.0
2017:03:07:04:44:03	73	38	117	3	4	0.00	0.00	1016.0
2017:03:07:04:43:03	72	38	117	1	2	0.00	0.00	1015.9
2017:03:07:04:42:03	72	38	144	1	2	0.00	0.00	1015.9
2017:03:07:04:41:03	72	39	161	3	5	0.00	0.00	1015.9
2017:03:07:04:40:03	72	39	179	5	6	0.00	0.00	1015.9
2017:03:07:04:39:03	72	39	168	4	5	0.00	0.00	1016.0
2017:03:07:04:38:03	72	39	175	3	4	0.00	0.00	1015.9
2017:03:07:04:37:03	73	39	191	3	3	0.00	0.00	1015.9
2017:03:07:04:36:03	73	39	128	2	4	0.00	0.00	1015.9
2017:03:07:04:35:03	73	39	177	5	6	0.00	0.00	1015.9
2017:03:07:04:34:03	73	39	113	4	5	0.00	0.00	1016.0
2017:03:07:04:33:03	74	39	99	5	6	0.00	0.00	1015.9
2017:03:07:04:32:03	74	39	95	3	4	0.00	0.00	1015.9
2017:03:07:04:31:03	74	39	107	3	4	0.00	0.00	1015.9
2017:03:07:04:30:03	74	38	98	2	3	0.00	0.00	1015.9
2017:03:07:04:29:03	74	38	131	3	3	0.00	0.00	1015.9
2017:03:07:04:28:03	74	38	221	2	3	0.00	0.00	1015.9
2017:03:07:04:27:03	74	38	230	3	3	0.00	0.00	1015.9
